Entropy,Variance,Homogeneity,sedclass
3.7309525013,3.35906267166,0.354381710291,1
3.72934770584,3.6044511795,0.321862071753,1
3.59476089478,2.84091377258,0.399796813726,1
3.56966471672,2.77179002762,0.390667468309,1
3.81875896454,3.62542176247,0.330187350512,1
3.73273611069,3.20722031593,0.323203533888,1
3.99163722992,5.05677938461,0.323297202587,1
3.63983345032,2.91683673859,0.359174817801,1
3.70838165283,3.27635860443,0.328474879265,1
3.88112354279,4.18731546402,0.330432802439,1
4.00694799423,5.60173511505,0.313124895096,1
3.65762090683,2.81668949127,0.399614810944,1
3.6465306282,3.04607057571,0.348584592342,1
3.44429802895,2.42622685432,0.376728087664,1
3.61688709259,2.84646892548,0.36646592617,1
3.74666237831,3.13229012489,0.345078021288,1
3.16799473763,1.59470570087,0.437767148018,1
3.42348694801,2.11840391159,0.402457743883,1
3.44811844826,2.26893639565,0.422659814358,1
3.40906429291,2.46193051338,0.402674168348,1
3.28863596916,1.87040996552,0.45268958807,1
3.44185066223,2.25563669205,0.397633701563,1
3.66417312622,2.94909286499,0.402622759342,1
3.5927093029,2.99705982208,0.395021408796,1
3.29825305939,2.04632282257,0.436925858259,1
3.4826169014,2.37569618225,0.371646255255,1
3.64406609535,2.86122059822,0.383947402239,1
3.55643439293,2.70028829575,0.403999626637,1
2.92663955688,1.33129930496,0.44283747673,1
3.29908490181,1.9515401125,0.455055862665,1
3.39890384674,2.21749949455,0.401900798082,1
3.53426790237,2.63454723358,0.369028568268,1
3.59797048569,2.78715062141,0.354843258858,1
2.897326231,1.18139362335,0.498523294926,1
3.24081349373,1.92531621456,0.454082578421,1
3.59268784523,2.77846717834,0.361954718828,1
3.65956401825,3.03705120087,0.356557607651,1
3.5037586689,2.55645275116,0.371123850346,1
3.00288033485,1.35074770451,0.485906124115,1
3.29636526108,1.94896531105,0.460698097944,1
3.5178604126,2.57475090027,0.398881465197,1
3.49782681465,2.67519831657,0.397873073816,1
3.45464015007,2.4624080658,0.378334343433,1
2.97484493256,1.25802540779,0.513763546944,1
3.31329250336,1.93865633011,0.469951510429,1
3.521702528,2.53015685081,0.38505256176,1
3.42985892296,2.44964361191,0.35618069768,1
3.44408988953,2.45048046112,0.374676465988,1
3.2170522213,1.71047210693,0.476141542196,1
3.47184276581,2.27840065956,0.419090718031,1
3.50740742683,2.5137052536,0.369968950748,1
3.60275554657,2.78901934624,0.356791943312,1
3.43301033974,2.42082953453,0.42152634263,1
3.34255862236,2.00687503815,0.439747720957,1
3.56599974632,2.60869312286,0.382423728704,1
3.70806360245,3.09718132019,0.348128706217,1
3.57524895668,2.87132906914,0.370968163013,1
3.29685616493,2.00812268257,0.482345372438,1
3.3032438755,2.14749741554,0.436062574387,1
3.52338695526,2.66618680954,0.393487304449,1
3.60060882568,2.84194111824,0.378791093826,1
3.58094787598,2.96686315536,0.360837042332,1
3.77926898003,4.1778254509,0.346084982157,1
3.67833924294,3.45476698875,0.37819096446,1
3.17562627792,1.91525435448,0.511013686657,1
3.48709249496,2.8073425293,0.419421106577,1
3.25684380531,1.84703552723,0.452075958252,1
3.69228076935,3.80941915512,0.383800476789,1
3.35663104057,2.06723928452,0.42349255085,1
3.927932024,5.48691368103,0.322231411934,1
3.39789199829,2.51156282425,0.379985362291,1
4.14465904236,7.51662683487,0.247120067477,1
3.42458486557,2.79064202309,0.410609453917,1
3.06851172447,1.34230184555,0.47929930687,1
3.74288487434,3.98682451248,0.345588386059,1
3.23603963852,1.90184617043,0.46328163147,1
3.40765213966,2.39007616043,0.429650187492,1
3.61051416397,3.14166998863,0.407822906971,1
3.44139695168,2.29178500175,0.431558042765,1
3.24649834633,1.79655432701,0.444969594479,1
3.25971317291,1.98213863373,0.408293455839,1
3.47199702263,2.2853884697,0.403327673674,1
3.45843410492,2.3702917099,0.404032737017,1
3.32428860664,2.043582201,0.428077697754,1
3.22605323792,1.98890316486,0.438799142838,1
3.60897445679,2.95014214516,0.373606353998,1
3.51720809937,2.6045897007,0.387802511454,1
4.20788669586,6.52840518951,0.225217670202,3
4.17212438583,6.21070098877,0.275500416756,3
4.18699169159,7.06117248535,0.290126085281,3
4.06249904633,6.16291379929,0.313994765282,3
4.19910812378,6.30255889893,0.277404487133,3
4.27760076523,6.81480455399,0.241864413023,3
4.24199199677,7.46523571014,0.288535416126,3
4.34882831573,9.34545326233,0.224212527275,3
3.90281248093,5.20712947845,0.306563198566,3
3.99655938148,5.2134847641,0.277581810951,3
4.11122560501,6.31660699844,0.247550010681,3
4.19312143326,6.72880220413,0.270278990269,3
4.32044935226,7.54698705673,0.257590711117,3
4.25728225708,7.15944862366,0.28398668766,3
3.67113423347,3.97956299782,0.353020787239,3
3.37454199791,2.39454698563,0.383952230215,3
4.30759191513,8.87379360199,0.179543301463,3
4.36458873749,9.11009597778,0.196061193943,3
4.19462776184,6.43314838409,0.261613547802,3
4.25891399384,6.555164814,0.278187662363,3
3.93401408195,5.03574466705,0.312224507332,3
3.73398828506,3.7704885006,0.364826947451,3
3.65977787971,3.69918203354,0.365036010742,3
4.17727088928,7.34735679626,0.297969460487,3
4.31431150436,8.46838665009,0.224985480309,3
4.30609226227,7.41806221008,0.290970921516,3
4.18128967285,6.02683496475,0.349039971828,3
4.22491455078,6.61095094681,0.306972414255,3
3.7368209362,4.0956325531,0.377233296633,3
3.74410247803,4.15406656265,0.322503179312,3
4.1003704071,6.03052616119,0.30872580409,3
4.0742521286,6.38115978241,0.288266062737,3
4.16512441635,6.57710313797,0.30400121212,3
4.14447164536,5.85722589493,0.288796931505,3
4.10961294174,6.36922216415,0.28676405549,3
4.01636791229,5.81116914749,0.281593173742,3
3.65527915955,4.12216424942,0.318685978651,3
3.93588018417,4.80127382278,0.320780724287,3
4.29495477676,8.29480361938,0.253089368343,3
4.15051746368,6.55441331863,0.296930760145,3
4.14325809479,6.28982591629,0.283202379942,3
3.92287158966,5.95125246048,0.342784523964,3
3.94214057922,5.11938476562,0.285390883684,3
4.26526355743,7.07647132874,0.248962074518,3
4.13826179504,5.77538967133,0.259987533092,3
4.11567831039,5.61286449432,0.296306312084,3
4.1869764328,6.52626419067,0.317279934883,3
4.15427112579,5.77610111237,0.270545423031,3
3.92118358612,4.55449962616,0.357539325953,3
3.22037053108,2.18192434311,0.492474764585,3
3.95985603333,5.03238010406,0.310352146626,3
4.10387706757,5.65872573853,0.281528949738,3
4.05959177017,5.01341104507,0.310068279505,3
4.16570091248,5.97244882584,0.290067017078,3
4.15803289413,6.19233751297,0.269703179598,3
3.99101161957,4.96159553528,0.319133937359,3
3.43002438545,3.07485175133,0.323070645332,3
3.91784405708,4.24199199677,0.37848508358,3
4.13158750534,6.11178159714,0.351322650909,3
4.0456366539,5.16903114319,0.305129081011,3
4.0831451416,5.14675569534,0.28747934103,3
4.09993696213,5.5497303009,0.276060432196,3
3.79540014267,3.89353823662,0.306271493435,3
4.02443313599,5.00649261475,0.35301104188,3
4.18486261368,5.70586585999,0.300901651382,3
4.23491477966,7.83083772659,0.228457853198,3
4.15452528,6.41882610321,0.286360055208,3
4.10581111908,6.37636995316,0.225289985538,3
3.79157686234,5.02739620209,0.296092510223,3
4.04357624054,5.39059734344,0.300417542458,3
4.04096603394,5.14799547195,0.294474840164,3
4.05913066864,5.80435276031,0.221930459142,3
4.08730077744,6.03340148926,0.270137310028,3
4.06434202194,5.85607481003,0.264254510403,3
3.89704418182,4.37110185623,0.34046536684,3
3.82909750938,4.02125310898,0.315591305494,3
4.05862426758,5.94075345993,0.290397763252,3
4.00593662262,5.1993188858,0.225214317441,3
4.01123571396,4.92054080963,0.268015027046,3
4.06229877472,5.34565639496,0.270130932331,3
4.11931800842,6.20779752731,0.28925204277,3
4.18720722198,7.87851667404,0.226118907332,3
4.0213932991,5.64261770248,0.320814847946,3
4.09156227112,5.18075847626,0.288961976767,3
4.14636611938,5.91373157501,0.285874187946,3
4.53702831268,12.141169548,0.188560247421,3
4.23326206207,7.18080425262,0.222529262304,3
3.82543063164,3.79806661606,0.332308679819,3
3.94505953789,4.4873008728,0.331840246916,3
3.99341464043,5.60768938065,0.292325884104,3
4.32858276367,8.84151077271,0.280363947153,3
4.12265634537,5.72732830048,0.300054490566,3
4.04956579208,4.75818490982,0.293414235115,3
4.16225767136,5.70582342148,0.306744456291,3
3.59880948067,4.0905957222,0.325552165508,3
4.11914730072,6.14993095398,0.289699584246,3
4.00412988663,4.4200963974,0.304928094149,3
3.87307739258,4.14566993713,0.315709769726,3
4.20861291885,7.40706253052,0.25178155303,3
3.80254554749,6.68155193329,0.245684787631,3
4.01527690887,7.00055646896,0.225846886635,3
4.03262996674,7.50907993317,0.242649763823,3
3.79594612122,4.65887784958,0.375773280859,3
3.78565597534,4.20134973526,0.363458573818,3
3.93543434143,5.13778686523,0.289492696524,3
4.12464523315,6.27309370041,0.295436233282,3
3.70481419563,3.72440266609,0.38851672411,3
3.87197327614,4.45145368576,0.309568375349,3
3.96008086205,4.5055437088,0.308132261038,3
4.2051858902,6.3735127449,0.26234331727,3
3.679656744,3.51842808723,0.396486312151,3
3.99039006233,5.57327032089,0.28047940135,3
3.8620364666,4.28590583801,0.3487457335,3
3.94026207924,5.5851111412,0.287659913301,3
4.14277172089,6.98521709442,0.287650316954,3
3.79779744148,3.71554064751,0.347865134478,3
4.28947639465,8.04083061218,0.228531703353,3
3.99440693855,5.09283399582,0.272135257721,3
4.07408666611,5.8366985321,0.249942183495,3
4.13619089127,5.23560810089,0.265293717384,3
3.90024518967,4.61999988556,0.324716895819,3
3.87518787384,4.92368555069,0.304054290056,3
4.243019104,7.06596517563,0.217741817236,3
4.00890111923,4.92705917358,0.254927277565,3
4.13923072815,6.16330766678,0.289939373732,3
4.25785064697,7.38410568237,0.266769379377,3
4.29040956497,7.70029783249,0.257689356804,3
4.14630889893,5.80928850174,0.266787469387,3
3.95012831688,4.52126741409,0.299113154411,3
4.12966871262,6.03749799728,0.262600153685,3
4.13165187836,6.41706705093,0.255828142166,3
4.09633636475,5.71140098572,0.27866885066,3
4.13932180405,5.48781061172,0.303223013878,3
4.047103405,5.13654947281,0.280635535717,3
4.14351844788,5.79795789719,0.261045217514,3
4.03331899643,5.00113773346,0.295762449503,3
4.45429325104,9.33564281464,0.227389782667,3
4.21187496185,6.79346752167,0.282506942749,3
4.04158163071,5.07159090042,0.292442142963,3
4.10284376144,5.55458927155,0.278807103634,3
3.94854736328,7.57611370087,0.285317927599,3
4.19526338577,8.03480243683,0.220495894551,3
4.2984623909,7.89688873291,0.265614062548,3
4.01961994171,5.45907783508,0.311605423689,3
4.01170873642,4.88628864288,0.311461746693,3
3.6821038723,4.96976804733,0.374411612749,3
3.96900057793,7.06249094009,0.328214466572,3
4.092004776,6.46680498123,0.292898595333,3
4.00546216965,5.46937894821,0.341387450695,3
4.2602596283,7.25224161148,0.269366145134,3
3.90661501884,5.10941314697,0.284752845764,3
4.39959478378,11.417011261,0.213919296861,3
4.32476568222,10.896355629,0.293357044458,3
4.04710769653,5.96484565735,0.267816573381,3
4.01587200165,5.68882656097,0.322239458561,3
4.17082166672,6.96657705307,0.301210343838,3
4.00956058502,5.3825507164,0.309413284063,3
4.17534160614,7.37336587906,0.18899948895,3
3.98172664642,5.18268680573,0.27674806118,3
4.0613322258,6.54846715927,0.244094625115,3
4.15364027023,6.4111738205,0.250780165195,3
3.94274163246,4.5728187561,0.358623236418,3
4.00114393234,5.12527751923,0.295371621847,3
4.0047545433,5.05263185501,0.309402108192,3
4.15721035004,6.09274625778,0.263034015894,3
4.07721471786,5.22085809708,0.291769832373,3
3.90637660027,4.31502485275,0.319059044123,3
3.89914798737,4.36290884018,0.318705946207,3
4.08383560181,5.61915206909,0.306954264641,3
4.10032558441,5.63669586182,0.302264302969,3
4.01286363602,5.45685815811,0.321235001087,3
3.82487034798,4.70097875595,0.325853139162,3
3.75535106659,3.80309510231,0.301029711962,3
3.85114574432,3.7445371151,0.357945233583,3
3.72521328926,3.45019626617,0.368049740791,3
3.9806933403,5.09632921219,0.290824592113,3
3.89150929451,5.09235525131,0.314526885748,3
3.56662416458,3.40711474419,0.335237324238,3
4.13706207275,7.13059425354,0.280563682318,3
4.04241418839,5.49527406693,0.278026133776,3
4.19348907471,6.31483697891,0.27642673254,3
4.08714342117,5.81082105637,0.268277496099,3
3.64444971085,3.24300742149,0.343067705631,3
4.43698453903,14.71900177,0.261962562799,3
4.32045030594,8.71439552307,0.217815935612,3
4.25023174286,7.96146678925,0.246533617377,3
4.06058311462,5.75656509399,0.296144813299,3
4.09092235565,6.04507541656,0.295775830746,3
4.29507875443,9.68537998199,0.21052968502,3
4.14602565765,6.06966733932,0.262449234724,3
4.20785188675,7.08927249908,0.27458178997,3
4.47245359421,10.3252954483,0.237698972225,3
4.1412229538,6.16822004318,0.297916859388,3
4.34003973007,8.60666942596,0.255421161652,3
4.36379003525,9.11486625671,0.283642828465,3
4.10087919235,5.9243812561,0.334363877773,3
4.37151908875,8.59365844727,0.259522378445,3
4.06228160858,5.97459554672,0.331463724375,3
4.28083181381,7.21881151199,0.277753651142,3
4.15139484406,6.89370346069,0.250397711992,3
4.29201459885,6.90507698059,0.273369729519,3
3.80151581764,5.00089883804,0.34122222662,3
4.15538024902,6.90970468521,0.239401489496,3
3.11912298203,2.28760576248,0.429457187653,3
4.182970047,8.81834125519,0.240959092975,3
4.01101016998,7.49039459229,0.305086493492,3
3.37629556656,2.93790221214,0.402386844158,3
2.81718039513,2.22060322762,0.491290211678,3
