count,max,mean,median,min,percentile_25,percentile_50,percentile_75,std,substrate
66,0.413261979818,0.334683909561,0.336165726185,0.240949556231,0.295758552849,0.336165741086,0.369350202382,0.0431407560404,gravel
10,0.340674072504,0.278105282784,0.282480895519,0.212153255939,0.237967345864,0.28248091042,0.321998797357,0.0457262604063,boulders
114,0.525730609894,0.403731965182,0.398698329926,0.310331702232,0.371184103191,0.398698329926,0.433005839586,0.0459377636239,sand
13,0.319870382547,0.258364750789,0.271042197943,0.174094036222,0.239356055856,0.271042197943,0.290750652552,0.0423831779442,gravel
412,0.559807360172,0.421807742813,0.427146553993,0.236117228866,0.388720214367,0.427146568894,0.458842501044,0.0535152417075,sand
40,0.384876072407,0.305635261536,0.296998471022,0.228004902601,0.269605822861,0.296998471022,0.340210340917,0.0419450084913,gravel
47,0.384703457355,0.279378688082,0.27401676774,0.145199149847,0.255259767175,0.27401676774,0.317492812872,0.051705926526,boulders
33,0.470573872328,0.322105754506,0.326106399298,0.248682588339,0.288214743137,0.326106399298,0.346040010452,0.0425981217029,gravel
88,0.536906719208,0.39615353671,0.41112112999,0.0360916927457,0.368731297553,0.41112112999,0.451214246452,0.0960565675197,sand
30,0.553342700005,0.421922302246,0.419690847397,0.266431182623,0.383056797087,0.419690832496,0.475346833467,0.0657297725516,sand
78,0.440789729357,0.306698334523,0.309776306152,0.11522834003,0.276255473495,0.309776321054,0.34295206517,0.0555892134215,boulders
71,0.558957219124,0.439907933625,0.443458795547,0.353540480137,0.404170483351,0.443458795547,0.474954903126,0.0455203640851,sand
33,0.403002619743,0.309040040681,0.301487535238,0.229816585779,0.286391079426,0.301487535238,0.327219933271,0.0372894097669,boulders
130,0.551228404045,0.378467559814,0.384010255337,0.18165242672,0.340318240225,0.384010270238,0.42295344919,0.0645162215232,sand
101,0.544493377209,0.446837094751,0.458124727011,0.28442928195,0.424377441406,0.458124727011,0.483245074749,0.0503030856829,sand
43,0.447709769011,0.355667424756,0.359015405178,0.277779489756,0.331162393093,0.359015405178,0.383865743876,0.0399468948878,gravel
42,0.405441045761,0.327807698931,0.324942111969,0.254107147455,0.304653644562,0.324942097068,0.35270614922,0.0361325214312,gravel
32,0.37837138772,0.304153084755,0.307241261005,0.212749108672,0.284789711237,0.307241246104,0.32357109338,0.0367712935205,sand
105,0.529393613338,0.424084835961,0.424950838089,0.275502115488,0.379483014345,0.424950838089,0.462967127562,0.0576547750226,sand
21,0.52207493782,0.467626480829,0.47292047739,0.350820153952,0.453927397728,0.47292047739,0.499232083559,0.0390510622165,sand
81,0.539458036423,0.457112583113,0.463455379009,0.358465611935,0.430694133043,0.463455379009,0.487066358328,0.0415431479895,sand
48,0.523447096348,0.450115998586,0.468159615993,0.330622583628,0.413083195686,0.468159630895,0.491442270577,0.0531922559939,sand
17,0.416478455067,0.324946235208,0.329517513514,0.163085192442,0.297820746899,0.329517513514,0.342932164669,0.0589173048738,gravel
9,0.38301974535,0.342118289736,0.323690235615,0.299883157015,0.31759122014,0.323690235615,0.378746241331,0.0311099049246,gravel
18,0.444817095995,0.387596766154,0.393327891827,0.294988334179,0.367212384939,0.393327891827,0.421112015843,0.0421705044001,sand
55,0.523666620255,0.371659018777,0.378536641598,0.230876863003,0.325944826007,0.378536641598,0.418110832572,0.0673156651645,sand
28,0.497134715319,0.360194649015,0.37072879076,0.240429699421,0.29222650826,0.370728775859,0.402064189315,0.0674249265718,boulders
69,0.519135892391,0.391845122628,0.392725914717,0.25074249506,0.367254853249,0.392725914717,0.426796138287,0.0568423023113,sand
78,0.531545698643,0.406757477002,0.412285745144,0.231391236186,0.37576507777,0.412285745144,0.441558815539,0.0489763517774,sand
81,0.557559549809,0.450053744846,0.457650482655,0.247465029359,0.417532294989,0.457650482655,0.495741188526,0.060194118794,sand
83,0.435034185648,0.311544257474,0.311998873949,0.197868958116,0.286178261042,0.311998873949,0.338000580668,0.0448291060156,boulders
38,0.496492177248,0.392663930592,0.382402181625,0.228864192963,0.352762900293,0.382402166724,0.45446421206,0.0617211517224,sand
67,0.484616011381,0.385271556342,0.388828277588,0.30609574914,0.365249454975,0.388828277588,0.409741669893,0.0356687441598,sand
17,0.540043771267,0.437950246474,0.425027698278,0.372438728809,0.407265543938,0.425027698278,0.457400649786,0.0423750338535,sand
14,0.445249885321,0.349366494587,0.353499561548,0.186822339892,0.319825537503,0.353499561548,0.390203304589,0.0591891731961,sand
55,0.428449064493,0.367219890248,0.361327141523,0.296584755182,0.343085676432,0.361327141523,0.388370618224,0.0310941546356,gravel
38,0.42361292243,0.306165921061,0.307903856039,0.165991306305,0.262911133468,0.307903856039,0.340462565422,0.0572271966571,gravel
38,0.405041456223,0.315291078467,0.316844105721,0.0962262228131,0.28544460237,0.316844105721,0.357119873166,0.0564648748762,gravel
13,0.435564935207,0.350531137907,0.34614610672,0.283443927765,0.324722081423,0.34614610672,0.379403680563,0.0402035187939,gravel
23,0.486958265305,0.392390665801,0.392765074968,0.312978595495,0.346439942718,0.392765074968,0.423652991652,0.0512905601401,sand
15,0.398384124041,0.352385902405,0.360148996115,0.286470204592,0.338616326451,0.360148996115,0.378532275558,0.032704063842,sand
11,0.34878668189,0.2900409265,0.285723477602,0.254135996103,0.274378478527,0.285723477602,0.302134543657,0.0262705398566,boulders
8,0.381155610085,0.276702463627,0.264630526304,0.199601635337,0.228868935257,0.264630526304,0.318017311394,0.0614071814345,boulders
93,0.549467921257,0.429954815936,0.431884884834,0.335150182247,0.397710680962,0.431884884834,0.464344084263,0.0472126934227,sand
67,0.449305385351,0.374522137998,0.377193629742,0.283606618643,0.354438737035,0.377193629742,0.396147042513,0.0313263829019,sand
39,0.43304207921,0.358743202992,0.360137224197,0.301823616028,0.342078879476,0.360137224197,0.375651925802,0.0274604502198,sand
27,0.411577612162,0.35404837573,0.355136871338,0.297622054815,0.333249717951,0.355136871338,0.376806348562,0.0280587347872,sand
49,0.488351643085,0.405851558763,0.403901457787,0.329347640276,0.381323546171,0.403901457787,0.43511095643,0.0326395551906,sand
49,0.526927053928,0.434067006014,0.43585807085,0.346998870373,0.401775330305,0.43585807085,0.460289746523,0.0395690468841,sand
97,0.43240660429,0.33559571099,0.333620756865,0.248668506742,0.313819378614,0.333620756865,0.355054855347,0.0371345402245,gravel
25,0.455219209194,0.404845581055,0.39811244607,0.359512120485,0.388320833445,0.39811244607,0.414190173149,0.0254674860461,sand
44,0.383755415678,0.322987968271,0.326482534409,0.266886174679,0.29578667134,0.326482519507,0.345898330212,0.030498327942,gravel
6,0.397274911404,0.355604807536,0.350618779659,0.304719716311,0.340037584305,0.35061879456,0.383069328964,0.031923477445,gravel
22,0.485503047705,0.391169287942,0.403378784657,0.255235522985,0.345084473491,0.403378769755,0.43187110126,0.0612096508258,sand
12,0.352754503489,0.318259517352,0.308163046837,0.298400253057,0.304672382772,0.308163046837,0.332721807063,0.0174624630504,gravel
3,0.300954014063,0.289515415827,0.292604357004,0.274987906218,0.283796131611,0.292604357004,0.296779185534,0.0108233023711,gravel
6,0.391918331385,0.322326183319,0.311186224222,0.263914585114,0.284831561148,0.311186224222,0.36257532984,0.0474032498235,sand
