Entropy,Variance,Homogeneity,sedclass
4.12951040268,11.4527168274,0.360497891903,1
3.65549111366,2.26552700996,0.378141880035,1
3.85812091827,4.22128629684,0.400805741549,1
4.14674901962,5.42961215973,0.302999824286,1
3.85057473183,4.85405492783,0.294770509005,1
3.76016283035,4.23237133026,0.342091619968,1
3.91131663322,4.44323921204,0.338621944189,1
3.78520655632,5.75386047363,0.328830748796,1
3.61188316345,3.2079269886,0.36442181468,1
3.82500863075,4.45196056366,0.287956982851,1
3.57502603531,3.61324882507,0.357383489609,1
3.55662369728,2.81194114685,0.364660620689,1
4.01153421402,6.57346773148,0.299970149994,1
3.73901414871,4.15203237534,0.35785484314,1
3.68524050713,2.94809007645,0.34655725956,1
4.02564144135,6.10252904892,0.296781569719,1
3.56266546249,2.62703633308,0.400942832232,1
3.50083041191,2.57375860214,0.4244351089,1
3.59185528755,3.13990783691,0.385145187378,1
3.41644978523,2.1563179493,0.424858778715,1
3.66700553894,3.26333165169,0.329413354397,1
3.41544795036,2.27296757698,0.418971836567,1
3.48374009132,2.53262019157,0.399988651276,1
3.62215709686,2.81180691719,0.37913274765,1
3.62627100945,3.0446305275,0.362384438515,1
3.31213235855,2.03377056122,0.425973773003,1
3.44019365311,2.41189885139,0.414708077908,1
3.40710163116,2.09970831871,0.418915331364,1
3.47514224052,2.41649031639,0.417324453592,1
3.5214548111,2.59613752365,0.418721199036,1
3.56677865982,2.78882193565,0.385283857584,1
3.45957493782,2.5635881424,0.429119288921,1
3.38750648499,2.32887196541,0.417115718126,1
3.44173359871,2.31795978546,0.40535351634,1
3.53465294838,2.93767929077,0.409538179636,1
3.46314001083,2.47965669632,0.414978682995,1
3.56124591827,2.72557854652,0.418888777494,1
3.5223968029,2.41959428787,0.423537701368,1
3.44975495338,2.29305887222,0.424932599068,1
3.46594953537,2.41056537628,0.415355831385,1
3.46993970871,2.34020400047,0.420216798782,1
3.69807291031,3.43187499046,0.388230413198,1
3.74434924126,3.41178393364,0.361217707396,1
3.62388348579,3.25635504723,0.358063340187,1
3.89643979073,4.10824251175,0.328237086535,1
3.76068472862,4.24526929855,0.323762446642,1
3.7678103447,3.9347679615,0.380697727203,1
3.65694379807,2.86948633194,0.359488159418,1
3.27244472504,1.90714359283,0.443564742804,1
3.82240319252,3.96100258827,0.32587787509,1
3.58254814148,2.80746793747,0.37668633461,1
3.32322096825,2.11763739586,0.433953553438,1
3.76138901711,3.3204228878,0.386564105749,1
3.44463086128,2.41032099724,0.439794182777,1
3.16952896118,1.73254621029,0.452253520489,1
3.71214866638,3.12733078003,0.367927312851,1
3.60473799706,2.85115242004,0.425517916679,1
3.45829296112,2.49364566803,0.444330871105,1
3.31598377228,1.99654102325,0.424494177103,1
3.58478069305,2.87232422829,0.442354977131,1
3.48241424561,2.48174214363,0.483719259501,1
3.52389955521,2.32093191147,0.444132804871,1
3.62780714035,2.75424337387,0.381378561258,1
3.53844952583,2.68425655365,0.399489194155,1
3.26511240005,1.94806480408,0.422839790583,1
3.638931036,3.09578323364,0.329097628593,1
3.34080076218,2.03506970406,0.444178074598,1
3.53164553642,2.50602149963,0.410162448883,1
3.54059934616,2.68657112122,0.443670094013,1
3.51347470284,2.612429142,0.409892261028,1
3.50239729881,2.47596406937,0.455955058336,1
3.40348744392,2.41762566566,0.443748325109,1
3.45464468002,2.2549238205,0.420830160379,1
3.5736348629,2.71086120605,0.400770485401,1
3.53031277657,2.69854450226,0.416762918234,1
3.5839612484,2.6050722599,0.38914501667,1
3.62191343307,2.87461853027,0.411219865084,1
3.56021857262,2.63824748993,0.378731936216,1
3.54516935349,2.57342672348,0.401125013828,1
3.53206300735,2.45243477821,0.429844617844,1
3.6813724041,3.19354319572,0.376369982958,1
3.57527518272,2.90172767639,0.417468935251,1
3.52760481834,2.59897017479,0.413346707821,1
3.41137528419,2.52547335625,0.400183945894,1
3.66654515266,3.60238790512,0.329006463289,1
3.36770415306,2.25445175171,0.344674319029,1
3.84724068642,4.20903301239,0.301578938961,1
3.69196343422,3.28553247452,0.321084022522,1
3.47187972069,2.68449997902,0.37386611104,1
3.64526629448,3.41078519821,0.341274946928,1
3.50572776794,2.38573741913,0.435233533382,1
3.61745047569,3.08593392372,0.38390275836,1
3.5953040123,3.72243523598,0.365436255932,1
3.50800323486,2.34383273125,0.419801086187,1
3.54656720161,2.6488096714,0.446662575006,1
3.46181368828,2.58519339561,0.412949770689,1
3.5084965229,2.61462545395,0.406893253326,1
3.38101768494,2.06197500229,0.421714425087,1
3.42875790596,2.53852748871,0.433657556772,1
3.41682505608,2.23176574707,0.391173183918,1
3.55203342438,2.95961427689,0.416219174862,1
3.42980051041,2.47926139832,0.414530992508,1
